ts_ns,cumPnL_Hawkes-full,tickPnL_Hawkes-full,cumPnL_Hawkes-self,tickPnL_Hawkes-self,cumPnL_EWMA-count,tickPnL_EWMA-count,cumPnL_RealVol,tickPnL_RealVol,cumPnL_EWMA-vol,tickPnL_EWMA-vol,cumPnL_Imbalance,tickPnL_Imbalance,cumPnL_TOD,tickPnL_TOD,cumPnL_Fixed,tickPnL_Fixed,cumPnL_Oracle,tickPnL_Oracle
1764611940000000000,157.46064250964488,3.176785034169468,182.05702452064594,5.357793347676411,147.58678561580845,3.384357346724661,136.69293325529128,3.7704343655687693,108.30864623220641,2.984560762539448,130.2296887762358,1.9874121753736598,122.07811855862377,3.4916216242522173,178.26500000000007,9.660000000000021,161.3082626503844,4.982558094671283
1764611970000000000,161.1539674244305,3.693324914785614,185.9063619223073,3.8493374016613537,151.071535480642,3.484749864833556,140.2357240521624,3.5427907968711074,110.63041950950658,2.3217732773001636,133.77780475429478,3.5481159780589637,125.47791810153237,3.3997995429085948,181.8200000000001,3.555000000000024,166.12475376823295,4.81649111784856
1764612000000000000,165.26294213853205,4.108974714101555,189.8658241666564,3.959462244349101,154.02412537061153,2.9525898899695293,145.41895727379196,5.183233221629572,112.62316281801397,1.9927433085073853,138.41205717424089,4.634252419946098,128.36912972713048,2.8912116255981277,187.72,5.8999999999999035,171.71622419104216,5.591470422809209
1764612030000000000,170.2519990584523,4.9890569199202375,197.8463414968946,7.980517330238203,158.9521947128114,4.92806934219989,149.56770429021324,4.14874701642127,115.42178716986025,2.798624351846281,145.5604984727779,7.14844129853703,132.82418404064686,4.455054313516369,193.605,5.88499999999998,178.56284930457258,6.846625113530433
1764612060000000000,177.27362384292744,7.021624784475132,204.90317724636083,7.056835749466215,163.8187153827746,4.866520669963187,159.02620487244798,9.458500582234741,118.8991407946809,3.477353624820656,152.25477276498174,6.694274292203826,137.18212381179922,4.357939771152368,201.425,7.820000000000015,185.27185235997433,6.70900305540175
1764612090000000000,181.54538603329345,4.271762190366027,211.46330027642034,6.560123030059527,168.48987221273893,4.671156829964328,163.16211576463917,4.1359108921912044,122.0688890175654,3.1697482228844986,156.9261547632948,4.671381998313051,141.37904856424086,4.196924752441632,206.19500000000002,4.770000000000017,190.53045137128657,5.258599011312232
1764612120000000000,187.03273150468868,5.487345471395228,219.019052412869,7.555752136448667,173.7232382502089,5.233366037469982,167.72094336309084,4.558827598451682,125.20581870653102,3.136929688965622,163.62047978675616,6.694325023461363,145.9481678077125,4.569119243471644,212.80999999999995,6.6149999999999265,198.33347947950253,7.803028108215965
1764612150000000000,190.25859490118904,3.225863396500366,222.61715153051884,3.598099117649833,176.4637835899111,2.74054533970217,171.52929834109392,3.8083549780030834,127.8743794457143,2.6685607391832735,164.9822921811931,1.361812394436918,148.8634502304277,2.9152824227151974,216.83,4.020000000000058,203.041395370168,4.707915890665467
1764612180000000000,193.65569090958004,3.397096008390995,226.6016500928893,3.9844985623704594,179.75685522895995,3.2930716390488644,174.6669981824244,3.137699841330498,130.56581203903323,2.6914325933189343,171.14381988641344,6.16152770522035,152.21239484080823,3.3489446103805256,221.96,5.129999999999994,205.96356313238857,2.922167762220559
1764612210000000000,202.2539063167443,8.598215407164261,232.23600964687478,5.634359553985498,183.38584176972026,3.628986540760298,176.1302483044281,1.4632501220037046,140.8017909818687,10.235978942835468,172.37663693873307,1.2328170523196316,159.83734430209256,7.624949461284333,223.73000000000002,1.7699999999999976,214.67820693503106,8.714643802642478
1764612240000000000,205.24493141712148,2.9910251003771986,238.07625961299559,5.840249966120822,190.25975785549997,6.873916085779724,181.07227580126437,4.9420274968362525,144.0945432827731,3.292752300904398,176.16612472865006,3.7894877899169885,163.85233163315291,4.014987331060364,229.84500000000003,6.115000000000002,217.7491755138081,3.070968578777028
1764612270000000000,208.54042400844614,3.2954925913246487,240.81881362831555,2.7425540153199597,192.99200815472025,2.7322502992202833,185.20030532246176,4.128029521197386,147.68802975405248,3.5934864712794026,179.67523690084266,3.5091121721925904,167.45380455810434,3.601472924951429,234.03,4.184999999999985,221.780381072517,4.0312055587089
1764612300000000000,212.61981149231306,4.079387483866928,247.99476360450979,7.175949976194225,200.73838290986737,7.746374755147102,193.09738540626486,7.8970800838030994,151.52005733358666,3.832027579534189,185.52532234641916,5.850085445576482,171.72864699361227,4.274842435507946,240.135,6.104999999999989,230.3594952708285,8.579114198311498
1764612330000000000,217.2444636955818,4.624652203268741,256.68019253083395,8.685428926324164,205.58568453396427,4.847301624096891,197.01464842482733,3.9172630185624553,154.76693671178518,3.246879378198522,189.09277774661848,3.56745540019932,176.49790505710246,4.769258063490192,245.67000000000004,5.535000000000065,238.3518078639482,7.992312593119729
1764612360000000000,222.47101181391963,5.2265481183378375,263.947654245301,7.267461714467045,209.19644754924934,3.6107630152850736,202.3453826631486,5.330734238321271,157.96421044382384,3.1972737320386813,194.4315562180898,5.3387784714713264,180.77690042928168,4.278995372179211,253.1550000000001,7.485000000000043,247.13798924781995,8.786181383871746
1764612390000000000,227.69579223141034,5.224780417490699,268.3930820413509,4.445427796049917,212.80322481298518,3.606777263735841,205.7930997690089,3.447717105860294,160.49468028950338,2.5304698456795354,199.85843347216868,5.426877254078872,184.5212809507043,3.744380521422626,259.2300000000001,6.075000000000009,254.14960333838414,7.011614090564193
1764612420000000000,231.63649030776818,3.94069807635784,272.8271282117937,4.4340461704428105,215.72137437209705,2.9181495591118716,209.69061379963722,3.897514030628313,163.34976233092138,2.855082041418006,203.4421376338403,3.5837041616716068,187.588750392188,3.067469441483708,265.46000000000004,6.229999999999958,259.094036696018,4.944433357633872
1764612450000000000,234.4012020161136,2.764711708345416,277.07929985982946,4.252171648035747,218.9865760005407,3.2652016284436614,212.6157718135358,2.925158013898554,165.58907542434764,2.239313093426256,205.91502806523755,2.472890431397258,191.13321887785983,3.54446848567183,270.78000000000003,5.319999999999994,263.2672216349728,4.173184938954835
1764612480000000000,238.24684346102205,3.845641444908454,282.0907912584575,5.0114913986280385,221.95981742357762,2.97324142303692,215.84280769934153,3.2270358858057593,168.737326552825,3.1482511284773764,210.57722899748495,4.662200932247398,194.90683811577924,3.7736192379194056,275.89000000000004,5.110000000000007,269.1154783881509,5.848256753178074
1764612510000000000,241.44529424537672,3.198450784354661,286.5134429287791,4.422651670321599,224.73738618619964,2.7775687626220247,219.7561298873597,3.9133221880181575,171.00894665319478,2.2716201003697862,215.59110329229134,5.013874294806375,198.02459177438334,3.1177536586041055,280.745,4.854999999999967,273.04150531507486,3.9260269269239605
1764612540000000000,245.00655669576125,3.5612624503845205,291.1715586712072,4.658115742428091,228.54930126867296,3.811915082473327,224.69549887422136,4.9393689868616635,173.39055834840445,2.381611695209661,219.63874217174117,4.047638879449847,201.61914700051824,3.5945552261348945,283.27000000000004,2.525000000000032,277.0810140489677,4.0395087338928475
1764612570000000000,246.4752990552343,1.4687423594730669,293.86293059263147,2.6913719214242393,230.10696912587122,1.5576678571982676,226.06495945569011,1.3694605814687557,174.51597910986976,1.125420761465306,221.02004742137316,1.3813052496319995,203.67783202288382,2.058685022365591,285.42,2.149999999999962,280.3159531881958,3.234939139228122
1764612600000000000,248.4791186247919,2.0038195695576086,297.6392364397497,3.7763058471182376,232.0956707993432,1.9887016734719662,230.81772509642016,4.752765640730043,176.04305570114317,1.5270765912734001,224.1118630416193,3.0918156202461518,205.79801489329537,2.120182870411541,290.71999999999997,5.299999999999958,283.5851973737859,3.269244185590075
1764612630000000000,251.4144446159967,2.935325991204781,300.68672891617854,3.047492476428842,235.03714288513714,2.941472085793937,233.34589162229625,2.5281665258760753,178.2498165834791,2.2067608823359226,227.75528159186464,3.6434185502453444,208.20210673816086,2.4040918448654898,293.92499999999995,3.205000000000007,285.54938338857556,1.9641860147896564
1764612660000000000,253.84528371724682,2.4308391012501187,305.46849516426954,4.781766248090984,238.07181563629305,3.0346727511559197,236.34453334145758,2.998641719161326,180.68078080245368,2.430964218974596,232.9527988676263,5.1975172757616726,212.04343885090137,3.8413321127405013,299.2049999999998,5.27999999999986,288.12989826761816,2.580514879042588
1764612690000000000,255.7792258269877,1.933942109740871,307.54222621874874,2.0737310544791816,240.02541647797906,1.9536008416860158,237.9719446718855,1.627411330427929,182.07414446208614,1.3933636596324628,234.2788424508614,1.3260435832350732,214.1909344211492,2.1474955702478384,302.93999999999977,3.7349999999999532,291.0461268226225,2.9162285550043348
1764612720000000000,259.71220367614256,3.9329778491548426,310.6927194812328,3.1504932624840585,243.39740388783747,3.371987409858405,239.9681705831152,1.9962259112297152,183.68152075385885,1.6073762917727152,237.5041266058437,3.2252841549823272,218.02285799720485,3.831923576055665,305.59999999999974,2.659999999999994,295.2825710445102,4.236444221887648
1764612750000000000,261.4367029038008,1.72449922765824,314.12553321313356,3.432813731900779,246.46967180233554,3.0722679144980822,243.6563134999842,3.688142916868994,186.213633938036,2.5321131841771574,239.0898678320485,1.5857412262048023,221.98618068616528,3.9633226889604387,308.52999999999975,2.9300000000000304,299.13141019199725,3.8488391474870562
1764612780000000000,265.26390687543494,3.8272039716341597,319.40298035979316,5.2774471466595845,249.797620560018,3.3279487576824662,248.42191392939145,4.765600429407257,189.16077506895826,2.9471411309222493,242.592033944976,3.502166112927519,227.08733549452225,5.101154808356959,311.7499999999997,3.219999999999962,303.08666883226067,3.9552586402634256
1764612810000000000,268.147590341442,2.8836834660071085,324.4869068431451,5.0839264833519495,253.12012320609222,3.3225026460742164,250.61429645212894,2.1923825227374913,191.20252846260541,2.0417533936471526,244.9464994260086,2.354465481032568,230.68359924546155,3.5962637509392863,315.1199999999996,3.369999999999882,308.94462424159167,5.85795540933099
1764612840000000000,271.3959646565637,3.248374315121691,328.92148094775047,4.43457410460537,256.2092313754381,3.0891081693458498,254.8423049566054,4.22800850447647,193.68328322754041,2.480754764935007,248.5537828477873,3.607283421778699,234.68694120828235,4.003341962820801,319.4649999999996,4.344999999999969,315.3193442188406,6.374719977248975
1764612870000000000,276.12597551189964,4.730010855335912,334.1238242762323,5.202343328481839,259.9275743510942,3.718342975656104,256.6779764085493,1.8356714519439032,195.76996464706846,2.0866814195280545,250.8515134349765,2.297730587189227,238.74005970299115,4.053118494708793,321.2549999999995,1.7899999999999119,321.2415333468007,5.922189127960075
1764612900000000000,278.9106484260173,2.784672914117687,337.6383609504241,3.5145366741917607,262.5505164673971,2.6229421163028253,259.0411992165839,2.363222808034607,198.38262905070383,2.6126644036353532,255.08177633463734,4.230262899660842,241.5489931326581,2.808933429666959,325.2199999999995,3.965000000000051,324.92380857856784,3.682275231767147
1764612930000000000,283.94609589226314,5.035447466245826,341.51080692358244,3.8724459731583174,265.8691305786075,3.318614111210425,261.9090067486184,2.867807532034534,200.6540857254377,2.271456674733886,260.28303494117137,5.201258606533998,245.36109525975485,3.812102127096736,326.49999999999955,1.2800000000000145,328.07206367435845,3.14825509579058
1764612960000000000,286.99848320538695,3.052387313123778,346.3847399585041,4.873933034921656,270.59171062164717,4.72258004303965,267.09607254072534,5.187065792106901,203.77576768371117,3.1216819582734576,262.50187263723336,2.218837696061988,250.3973342586845,5.03623899892967,329.2399999999996,2.7400000000000393,333.5614142754017,5.489350601043285
1764612990000000000,288.80288528009174,1.8044020747047762,349.0528511349636,2.66811117645949,273.07682243434334,2.485111812696192,269.23997122797323,2.1438986872478707,205.71182661568162,1.9360589319704617,264.4470415997006,1.9451689624672326,253.06677284057022,2.6694385818857116,332.2849999999996,3.0450000000000417,337.325661936702,3.7642476613002325
1764613020000000000,292.25496030838764,3.452075028295915,354.1979430755348,5.1450919405712305,276.8594962151431,3.7826737807997612,272.8580395100518,3.618068282078556,208.55677604968267,2.844949434001041,269.5240274539203,5.076985854219731,257.4424515520572,4.375678711486972,336.1049999999996,3.8200000000000003,341.78176722572715,4.4561052890251585
1764613050000000000,296.6350933179331,4.380133009545473,358.95089813880537,4.752955063270556,279.8324670825611,2.9729708674179913,275.09654631365646,2.238506803604639,210.93081927057145,2.374043220888778,273.6159492802226,4.091921826302254,260.9517399178477,3.5092883657904967,339.6049999999996,3.4999999999999964,346.7741126989844,4.992345473257294
1764613080000000000,300.7178198323177,4.082726514384533,363.7946893569757,4.8437912181703116,283.7361757266671,3.9037086441060267,278.6948625044933,3.598316190836866,213.14443999735056,2.213620726779099,277.7989437950824,4.1829945148598116,265.74556987506145,4.793829957213769,344.5849999999996,4.9799999999999764,351.91856283300405,5.144450134019624
1764613110000000000,304.24999592316004,3.5321760908423587,368.25415846790537,4.459469110929672,286.7627960529894,3.026620326322327,280.9067966644438,2.2119341599505096,214.9623747570331,1.8179347596825393,278.76362982031856,0.9646860252361534,269.92417374465515,4.178603869593677,346.4499999999996,1.8649999999999982,355.35824240264327,3.4396795696392086
1764613140000000000,307.84178315902267,3.591787235862627,371.8374960566054,3.5833375887000094,290.04137446008,3.2785784070906088,283.5401625356009,2.6333658711571495,217.6154547719635,2.6530800149303957,282.68941991616975,3.9257900958512018,273.393522164759,3.469348420103866,350.4899999999996,4.040000000000005,359.3864179264284,4.028175523785131
1764613170000000000,310.42709101026657,2.5853078512439165,375.20570051407555,3.3682044574701298,292.748158202047,2.7067837419669916,285.88405807284545,2.3438955372445074,219.70362371884968,2.088168946886199,286.3169837758231,3.6275638596533146,276.4902739741078,3.096751809348815,353.8849999999996,3.3949999999999685,362.2689387849378,2.8825208585093667
1764613200000000000,314.13703506044385,3.7099440501772754,381.9014127331751,6.695712219099541,296.4440012028826,3.6958430008355694,291.5209343723374,5.636876299491991,223.61780403645767,3.9141803176079906,289.82902863560014,3.5120448597770553,281.21307519935266,4.722801225244857,359.91999999999956,6.034999999999975,367.39924608127126,5.130307296333449
1764613230000000000,318.364885712701,4.227850652257131,385.17797485005644,3.276562116881312,299.08904931792455,2.6450481150419756,293.68084389470073,2.1599095223632836,225.30749032301145,1.6896862865537903,292.8774001949187,3.0483715593185763,285.5763420236123,4.363266824259676,362.85999999999956,2.940000000000012,369.5195151077614,2.1202690264901216
1764613260000000000,320.73243883589174,2.3675531231907776,387.72788945572415,2.549914605667732,301.02617777450445,1.937128456579896,296.3208764105129,2.640032515812125,227.28470300435174,1.977212681340291,296.49343361743496,3.6160334225162205,288.44722690879064,2.8708848851783486,367.9299999999996,5.070000000000025,372.76230368401485,3.2427885762534823
1764613290000000000,324.14923404898536,3.416795213093613,394.00959780972437,6.281708354000211,305.2330367164682,4.2068589419637386,300.2877049005787,3.96682849006582,229.89165127066804,2.606948266316289,299.9267419094843,3.4333082920493068,292.8506109517332,4.403384042942526,374.9649999999997,7.035000000000069,375.9651692855409,3.2028656015260593
1764613320000000000,327.72315850255245,3.573924453567067,397.78283363958747,3.773235829863121,308.2634925808707,3.030455864402561,303.41995319656417,3.1322482959854483,231.73196654083216,1.8403152701641392,303.5776131099591,3.6508712004747745,296.24252299178386,3.3919120400506872,379.31999999999965,4.3549999999999764,380.09414765111245,4.128978365571543
1764613350000000000,329.5905960404647,1.8674375379122048,399.8606244035962,2.0777907640087494,310.0201268933584,1.7566343124876587,304.8683107081344,1.4483575115702543,233.7245557793251,1.9925892384929385,306.51920711893297,2.941594008973863,298.8342812316093,2.5917582398254466,381.33999999999963,2.0199999999999916,382.817314018168,2.7231663670555672
1764613380000000000,331.87876599343235,2.2881699529676807,403.47904299963324,3.618418596037042,312.98348553905674,2.9633586456983365,306.30374807419616,1.435437366061763,235.69749018476472,1.9729344054396116,307.999891930834,1.4806848119010219,302.459178632386,3.6248974007767454,383.6899999999996,2.3499999999999757,386.53034624181134,3.713032223643305
1764613410000000000,334.4757717224147,2.597005728982377,406.2444158625842,2.765372862950984,315.09509499245956,2.111609453402825,308.7842049036036,2.480456829407469,237.48478447012437,1.7872942853596572,312.1836259026412,4.183733971807239,305.39967330509427,2.94049467270828,386.57999999999964,2.8900000000000206,390.0354231566943,3.5050769148829706
1764613440000000000,336.99669150427167,2.5209197818569473,408.39657455356047,2.1521586909762696,317.0089581893525,1.9138631968928934,310.7340664064689,1.9498615028652861,239.59479972201558,2.1100152518912108,314.36929641956897,2.185670516927785,308.7152940245977,3.3156207195034355,389.8499999999996,3.270000000000003,393.1180816273049,3.082658470610547
1764613470000000000,338.3150898198596,1.3183983155879524,410.8987238160676,2.502149262507131,318.27960285993765,1.2706446705851882,312.2431655169453,1.5090991104763467,240.5214366938476,0.9266369718320079,315.94109750614194,1.5718010865729974,310.8331197458257,2.1178257212279767,392.5749999999996,2.7249999999999943,395.31736909954225,2.199287472237362
1764613500000000000,341.48365807591244,3.168568256052827,415.8766590906691,4.977935274601447,320.8261738699069,2.5465710099692127,315.58272245724885,3.3395569403035457,242.14069763047064,1.6192609366230601,318.66941109484594,2.7283135887039704,314.9154768439761,4.082357098150403,396.48999999999955,3.9149999999999876,399.4286394525162,4.111270352973956
1764613530000000000,344.4279663053143,2.944308229401879,417.9788360742214,2.1021769835523636,323.47039686059264,2.644222990685762,319.1534821564967,3.57075969924783,243.19925064521894,1.058553014748312,321.51321035681747,2.843799261971529,317.8605351509234,2.9450583069473155,400.0149999999996,3.525000000000035,402.05523583094964,2.6265963784334465
1764613560000000000,347.0696567392445,2.641690433930212,421.5722417550637,3.5934056808422996,326.3527938194622,2.8823969588695317,323.11042180375665,3.9569396472599694,244.61806981719877,1.4188191719798309,325.5320105659444,4.018800209126914,321.73456024303874,3.8740250921153376,402.54499999999956,2.5299999999999527,405.34365541270495,3.288419581755333
1764613590000000000,349.39946528097636,2.3298085417318255,423.6217469171535,2.049505162089772,327.69841262230835,1.3456188028461584,325.54099254166795,2.43057073791129,246.39465347175073,1.7765836545519682,327.4580482313287,1.926037665384295,324.6857388249872,2.95117858194848,407.1699999999995,4.624999999999932,407.8379532681871,2.4942978554821345
1764613620000000000,352.04369223396543,2.644226952989076,427.7050761335064,4.083329216352911,330.27352271211964,2.575110089811311,327.48575530210655,1.9447627604386315,247.94813143733802,1.5534779655872968,331.46795022048207,4.009901989153404,327.93842854923827,3.2526897242510593,414.5099999999994,7.339999999999943,410.48090769032143,2.6429544221343244
1764613650000000000,353.7245900449805,1.6808978110150923,430.3073518623311,2.602275728824652,332.7697503576868,2.496227645567177,330.3911061369248,2.905350834818254,248.85540223250922,0.9072707951712078,335.219018366919,3.7510681464369324,331.1661329074905,3.2277043582522684,416.3799999999995,1.8700000000000383,412.6213874120105,2.140479721689086
1764613680000000000,356.4332619935991,2.7086719486185986,433.78676872231904,3.4794168599879476,335.4730290780293,2.7032787203424853,332.88129037266475,2.4901842357399486,250.51112320941198,1.6557209769027632,339.94236964122933,4.723351274310348,334.93179340395545,3.7656604964649265,422.01499999999953,5.635000000000062,415.67609945298415,3.0547120409736492
1764613710000000000,358.80081314558015,2.3675511519810284,436.45754465028017,2.6707759279611336,337.7428774999437,2.2698484219144053,335.31940641670997,2.4381160440452136,251.8422294571912,1.3311062477792288,342.98742137681614,3.045051735586831,338.3130650670803,3.3812716631248607,423.5399999999995,1.525000000000003,418.9165261962251,3.240426743240977
1764613740000000000,362.0139136068817,3.2131004613015857,441.1766116349018,4.719066984621627,341.4782979334678,3.735420433524106,341.43732323208343,6.117916815373454,253.9785921706096,2.136362713418395,348.3942255860545,5.406804209238378,344.38986808731363,6.076803020233358,431.2899999999995,7.750000000000005,422.5005624081912,3.584036211966053
1764613770000000000,364.36204082954816,2.348127222666451,444.79576394641504,3.6191523115132544,344.70809162487575,3.2297936914079566,345.66907060967776,4.231747377594308,255.04241536432693,1.0638231937173341,352.98825088760725,4.594025301552737,348.0932268450671,3.703358757753429,435.7399999999995,4.449999999999979,425.236778949208,2.736216541016796
1764613800000000000,367.79160861268946,3.4295677831412927,449.87371454432974,5.077950597914721,348.7053465031061,3.9972548782303634,348.6227334001067,2.9536627904289405,256.9599192686454,1.9175039043184774,358.2843511163026,5.296100228695339,351.5682639635453,3.4750371184782245,445.51499999999953,9.775000000000045,428.90044403521415,3.663665086006173
1764613830000000000,370.7777258253089,2.9861172126194138,453.4343261737357,3.560611629405989,351.1376521981166,2.432305695010496,351.96132085450927,3.3385874544025285,258.3431579642647,1.3832386956192715,360.63102187837677,2.3466707620741545,354.4230408264047,2.8547768628593833,448.90999999999957,3.395000000000018,432.2757673737333,3.3753233385191606
1764613860000000000,373.9724816237878,3.1947557984789157,457.73234370998046,4.2980175362447435,354.30411824955763,3.1664660514410525,354.90643519212585,2.9451143376166042,260.0670487809088,1.7238908166440758,364.1068591644312,3.4758372860544475,358.0162100072511,3.593169180846409,456.03499999999957,7.125000000000019,435.52585054200165,3.2500831682683473
1764613890000000000,376.94163828202574,2.9691566582379,462.655481497416,4.9231377874355555,357.1833631402446,2.879244890686939,356.7784347819187,1.871999589792848,261.62649694680846,1.5594481658996653,368.1462992338976,4.03944006946636,361.34360037932083,3.327390372069723,462.4449999999996,6.410000000000022,438.63986462902506,3.1140140870233877
1764613920000000000,379.6679866758396,2.726348393813859,465.04067668503075,2.3851951876147366,359.4492647270053,2.26590158676071,358.2675082600091,1.4890734780904171,263.22511758239386,1.5986206355854184,373.339137405894,5.192838171996428,365.50180608799974,4.158205708678921,467.21999999999963,4.775000000000031,442.55906093900626,3.919196309981188
1764613950000000000,382.74250562575884,3.0745189499192613,468.7379392004197,3.69726251538895,362.55500761938083,3.1057428923755044,361.0474320083393,2.779923748330178,264.72374578500444,1.4986282026106006,376.33147531947174,2.9923379135777135,369.11110480537883,3.6092987173790934,470.6149999999996,3.3950000000000014,445.6770125903813,3.1179516513750536
1764613980000000000,385.80374065979555,3.061235034036702,471.7544380500639,3.0164988496442007,365.15903285455704,2.604025235176195,362.7013625111412,1.653930502801937,266.1425748633305,1.4188290783260245,380.5399754036879,4.208500084216132,372.20069864701304,3.0895938416342346,475.7549999999996,5.139999999999975,448.4900564075827,2.813043817201399
1764614010000000000,387.3692249030138,1.5654842432182468,473.73041933744304,1.9759812873790918,366.6258026345561,1.4667697799990804,364.255976727228,1.5546142160868168,267.61509117367365,1.4725163103431724,382.281219150054,1.7412437463661483,375.0575812294263,2.8568825824132555,478.31499999999954,2.5599999999999583,450.94153778077634,2.4514813731936225
1764614040000000000,388.6950713348248,1.3258464318109628,476.0539271216837,2.3235077842406784,367.8097742392924,1.1839716047362727,366.39144677986457,2.1354700526365225,269.1888361716128,1.5737449979391698,386.5602639680392,4.279044817985174,378.03638836184035,2.978807132414044,479.9149999999996,1.600000000000095,452.9130633946994,1.971525613923079
1764614070000000000,390.5182739905691,1.8232026557443466,479.58494160523094,3.5310144835472017,370.1767249566773,2.366950717384871,367.6595475659743,1.2681007861097782,270.17779902175937,0.9889628501465211,389.08608598055446,2.5258220125152824,381.9580858248094,3.9216974629690826,481.27999999999963,1.3650000000000322,455.1412709915287,2.2282075968292885
1764614100000000000,391.60667709564626,1.0884031050771403,482.0708666123395,2.485925007108569,371.666915260249,1.4901903035717232,369.71313690327685,2.053589337302546,271.39487336145015,1.2170743396907664,389.9690643792599,0.8829783987054782,384.8348416562497,2.876755831440256,483.2299999999996,1.95000000000001,457.26135572404365,2.120084732514944
1764614130000000000,394.98046988968343,3.373792794037172,486.47473379480203,4.403867182462561,373.95142100238417,2.2845057421351394,372.7467028571659,3.033565953889002,273.1189326755097,1.72405931405958,392.2236823464366,2.254617967176668,388.6706577203482,3.835816064098462,489.25999999999954,6.029999999999901,460.13534209170206,2.8739863676583997
1764614160000000000,398.0692283640714,3.0887584743879635,491.51863920973983,5.043905414937814,377.0132864836065,3.0618654812223767,377.0343232314218,4.287620374255963,275.00329904042917,1.884366364919432,395.64687413646055,3.423191790023947,393.0358164410955,4.36515872074731,494.0799999999996,4.8200000000000545,463.38481567399305,3.249473582290975
1764614190000000000,400.90361251280206,2.8343841487306514,495.22327104658314,3.7046318368433275,380.2570491678324,3.2437626842259104,380.8694619281447,3.8351386967228844,276.5221024102668,1.518803369837665,398.08802456289544,2.4411504264348975,396.98806845531846,3.9522520142229274,496.62499999999955,2.5449999999999586,466.267231411752,2.8824157377589743
1764614220000000000,403.3542856947801,2.450673181978083,498.17254515235715,2.9492741057740353,383.1001996580104,2.843150490178018,384.6588371693012,3.7893752411565025,277.7491580934494,1.2270556831826085,400.3674859750768,2.279461412181376,400.57154468263974,3.583476227321265,499.86999999999944,3.244999999999914,469.8941221192937,3.6268907075417056
1764614250000000000,404.53066942322295,1.176383728442815,499.35671857166085,1.1841734193037066,384.5806228417897,1.4804231837793,385.4577628440838,0.7989256747826144,278.61722246877326,0.8680643753238491,402.53194259151616,2.1644566164393475,403.2881894308911,2.716644748251399,501.66999999999945,1.7999999999999834,471.33985190658177,1.4457297872881043
1764614280000000000,407.9740846715525,3.4434152483295435,504.6142712762442,5.25755270458338,387.7735540517826,3.1929312099928824,387.80994528926533,2.352182445181537,279.9786587379492,1.3614362691759614,408.0060614334485,5.474118841932337,408.0419020132114,4.75371258232031,503.61499999999944,1.944999999999981,475.0226326078271,3.6827807012453553
1764614310000000000,410.28314223424627,2.309057562693769,507.09771483731936,2.4834435610751378,389.7342740245574,1.9607199727748044,389.5784780481592,1.7685327588938349,281.33136497255293,1.352706234603727,410.34434516755886,2.338283734110345,410.9472841938302,2.905382180618826,506.1349999999995,2.520000000000012,477.6560479175076,2.6334153096804505
1764614340000000000,412.71989543396336,2.4367531997170655,510.58611621893846,3.4884013816191146,391.54869600575444,1.8144219811970292,391.26827277571726,1.689794727558093,282.94650980082014,1.6151448282671979,414.1010858911352,3.7567407235763493,414.16612116724804,3.218836973417834,509.27999999999946,3.1449999999999805,480.3814810458799,2.725433128372326
1764614370000000000,416.5434833795984,3.8235879456350443,517.7078040965115,7.121687877573062,394.7436739066171,3.194977900862696,395.50968046618846,4.241407690471192,284.46415022937117,1.5176404285510352,420.2977690486116,6.196683157476422,420.4979187481344,6.331797580886375,511.86999999999944,2.589999999999993,485.3853322538267,5.003851207946751
1764614400000000000,423.1143737519626,6.5708903723641985,525.0163176302799,7.308513533768403,399.3325888376235,4.588914931006376,403.8032170037455,8.293536537557053,286.60025720022105,2.1361069708498888,426.25420638216735,5.956437333555734,427.4522307474471,6.954311999312726,517.2999999999994,5.429999999999989,492.4038188834677,7.018486629641011
1764614430000000000,425.85061848483286,2.7362447328702415,528.4109926917005,3.394675061420599,401.2595197929852,1.9269309553616722,406.18942058309756,2.3862035793520473,288.72152696957426,2.1212697693531952,428.85677108874967,2.6025647065823407,431.60365503947804,4.15142429203093,523.4949999999994,6.1950000000000065,496.79096618028507,4.387147296817378
1764614460000000000,430.4372658189834,4.586647334150542,534.2943679350285,5.883375243327994,404.6168239573001,3.3573041643149013,410.7358393705262,4.546418787428636,292.336486771101,3.6149598015267372,434.04905829166165,5.192287202911979,437.2547023500796,5.651047310601547,534.6499999999993,11.154999999999886,503.2296404577159,6.438674277430824
1764614490000000000,434.59337791377453,4.156112094791115,539.0635325872355,4.769164652206944,407.6500271293964,3.0332031720963104,414.1585236901212,3.4226843195949987,294.01924721567536,1.6827604445743596,437.5682613434374,3.519203051775796,440.8542990457508,3.599596695671209,538.2849999999993,3.634999999999999,505.15074395658513,1.9211034988692304
1764614520000000000,438.7683657152105,4.174987801436002,544.4461713405351,5.382638753299551,411.37168722049944,3.7216600911030486,419.492361601071,5.333837910949819,296.4957882830851,2.4765410674097277,440.85027726579284,3.282015922355395,445.62413369456203,4.769834648811235,542.7299999999993,4.44500000000001,510.226332038322,5.0755880817369174
1764614550000000000,441.06024656767215,2.2918808524616643,548.5956266550129,4.149455314477812,414.0766844719952,2.704997251495722,421.92976765524577,2.437406054174723,298.11140707282516,1.615618789740057,445.4970498533601,4.6467725875673,449.45233718664923,3.828203492087172,546.7499999999994,4.020000000000063,514.5662398510832,4.339907812761195
